"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"3MINDIA","EQ","26-Feb-2018","      20733.80","      20931.00","      20950.80","      20612.00","      20651.05","      20691.65","      20776.72","        906","            18823707.75","        311","        623","         68.76"
"3MINDIA","EQ","27-Feb-2018","      20691.65","      20650.00","      20770.00","      20451.00","      20600.00","      20564.80","      20551.30","        642","            13193937.35","        353","        426","         66.36"
"3MINDIA","EQ","28-Feb-2018","      20564.80","      20400.00","      20888.95","      20400.00","      20610.00","      20717.40","      20641.33","       1344","            27741947.10","        724","        871","         64.81"
"3MINDIA","EQ","01-Mar-2018","      20717.40","      20830.35","      21670.25","      20625.00","      21050.30","      21012.80","      21085.88","       3891","            82045153.50","       1893","       2149","         55.23"
"3MINDIA","EQ","05-Mar-2018","      21012.80","      21001.00","      21349.95","      20716.95","      20889.00","      20832.60","      20911.87","       2602","            54412697.35","       1461","       1537","         59.07"
"3MINDIA","EQ","06-Mar-2018","      20832.60","      20889.00","      21099.65","      20601.25","      20735.00","      20747.90","      20781.49","       2669","            55465805.05","       1037","       1503","         56.31"
"3MINDIA","EQ","07-Mar-2018","      20747.90","      20705.00","      20751.00","      20344.50","      20548.00","      20428.85","      20580.96","       1155","            23771014.15","        456","        989","         85.63"
"3MINDIA","EQ","08-Mar-2018","      20428.85","      20695.00","      20698.95","      20105.15","      20306.00","      20349.30","      20323.25","       1235","            25099213.00","        556","        799","         64.70"
"3MINDIA","EQ","09-Mar-2018","      20349.30","      20367.20","      20913.00","      20152.00","      20158.00","      20253.10","      20276.04","       2296","            46553795.00","        367","        475","         20.69"
"3MINDIA","EQ","12-Mar-2018","      20253.10","      20590.00","      20590.00","      20081.05","      20100.00","      20108.50","      20231.57","       5596","           113215842.30","        487","       5299","         94.69"
